direccion,Patron
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 121 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 122 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 123 SOTANO.,9
CALLE 38AN  2-AN-128,8
CALLE 15  21-35/37 KRA 21 B/LA FLORIDA,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 124 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 125 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 126 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 127 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 128 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 129 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 130 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 131 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 132 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 133 SOTANO.,9
CALLE 14-C  32-A-1,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 134 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 135 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 136 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 137 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 138 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 139 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 140 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 141 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 142 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 143 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 144 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 145 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 146 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 147 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 148 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 149 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 150 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 151 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 152 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 153 SOTANO.,9
CARRERA 1-A-5D  73-18  HOY,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 154 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 155 SOTANO.,9
CARRERA 3  -11-32,7
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  BODEGA 7 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  BODEGA 9 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  BODEGA 10 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  GARAJE 19 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE -1-04/10/14 OESTE GARAJE -20 EDIFICIO  EL BUEN VIVIR ,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  GARAJE 21 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  APTO.3-01 EDIFICIO EL BUEN VIVIR,8
CARRERA 3 11-32 CALLES 11/12 OFICINA 603-604 EDIFICIO EDMOND ZACCOUR HOY PROPIEDAD HORIZONTAL,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  APARTAMENTO 503 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  APARTAMENTO 604 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE -1-04/10/14 OESTE APTO. 7-05  -  EDIFICIO  EL BUEN VIVIR ,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  APARTAMENTO 806 EDIFICIO EL BUEN VIVIR,8
AVENIDA 4 OESTE  -1-10   ACTUAL ,8
AVENIDA 4 OESTE 1-04/10 Y 1-14 OESTE  APARTAMENTO 11-09 EDIFICIO EL BUEN VIVIR,8
CALLE 33F  16-75,8
CALLE 29  - 11G-43 EDIFICIO MU\OZ P.H  APARTAMENTO 202,8
CARRERA 2 OESTE 15-57 BARRIO LLERAS CAMARGO,8
CARRERA 7 H  -73-48  APTO 101 BIFAMILIAR MANRIQUE,8
CARRERA 7 H  -73-50  APTO 201 BIFAMILIAR MANRIQUE,8
CARRERA 41 B  - 47-28 LOTE 12 MANZANA 86  BARRIO UNION DE VIVIENDA POPULAR,8
CARRERA 41  41-68,8
CARRERA 26 J  -110-04  APARTAMENTO 101  EDIFICIO MULTIFAMILIAR  MANUELA BELTRAN ,8
CALLE 110  -26 J - 17  APARTAMENTO 102  EDIFICIO MULTIFAMILIAR  MANUELA BELTRAN ,8
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-801 PISO 7 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-802 PISO 7 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-901 PISO 8 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-902 PISO 8 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-1001 DUPLEX PISOS 9 Y 10 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. APARTAMENTO 3-1002 DUPLEX PISOS 9 Y 10 TORRE 3,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 1 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 2 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 3 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 4 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 5 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 6 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 7 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 8 SOTANO 2.,10
CALLE 10 A  -46-26  LOTE Y CASA,8
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 9 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 10 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 11 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 12 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 13 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 14 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 15 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 16 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 17 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 18 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 19 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 20 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 21 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 22 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 23 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 24 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 25 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 26 SOTANO 2.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 27 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 28 SOTANO 1.,10
CARRERA 40A  26-12 KRA. 40A ANTES 43  LOTE Y CASA NO CITAN NOMENCLATURA ,8
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 29 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 30 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 31 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 32 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 33 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 34 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 35 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 36 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 37 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 38 SOTANO 1.,10
CARRERA 2C  57-40 URB. SALOMIA VII ETAPA.,8
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 39 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 40 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 41 SOTANO 1.,10
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 42 SOTANO 1.,10
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 211 PISO 5 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 311 PISO 6 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 411 PISO 7 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 511 PISO 8 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 611 PISO 9 TORRE 2  ETAPA 2.,3
AVENIDA 3 NORTE 12N-25 APTO.1203. AVDA. 6 O CALLE 12 NORTE. ESQUINA. EDF.  LAS CEIBAS . B/ GRANADA ,8
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 711 PISO 10 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 811 PISO 11 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 911 PISO 12 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1011 PISO 13 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1111 PISO 14 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1211 PISO 15 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1311 PISO 16 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1411 PISO 17 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1511 PISO 18 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1611 PISO 19 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1711 PISO 20 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 112 PISO 4 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 212 PISO 5 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 312 PISO 6 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 412 PISO 7 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 512 PISO 8 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 612 PISO 9 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 712 PISO 10 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 812 PISO 11 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 912 PISO 12 TORRE 2  ETAPA 2.,3
CALLE 17A NORTE 6-58  ENTRE AVDA 6 Y 7 B/ GRANADA,8
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1012 PISO 13 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1112 PISO 14 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1212 PISO 15 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1312 PISO 16 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1412 PISO 17 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1512 PISO 18 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1612 PISO 19 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1712 PISO 20 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 113 PISO 4 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 213 PISO 5 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 313 PISO 6 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 413 PISO 7 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 513 PISO 8 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 613 PISO 9 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 713 PISO 10 TORRE 2  ETAPA 2.,3
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 813 PISO 11 TORRE 2  ETAPA 2.,3
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 156 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 157 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 158 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 159 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 160 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 161 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 162 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 164 SOTANO.,9
LOTE 9  MZ. 16  BARRIO QUIROGA,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 165 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 166 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 167 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 168 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 169 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 170 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 171 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 172 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 173 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 174 SOTANO.,9
CARRERA 25  2-94  BARRIO SAN FERNANDO,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 175 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 176 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 177 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 178 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 179 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 180 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 181 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 182 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 183 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 184 SOTANO.,9
CALLE 33  29-23   BARRIO LEON XIII,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 185 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 186 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 187 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 188 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 189 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 190 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 191 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 192 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 193 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 194 SOTANO.,9
CALLE 10 O AUTOPISTA SUR  49-B-35,8
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 195 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 196 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 197 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 198 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 199 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 200 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 201 SOTANO.,9
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 202 SOTANO.,9
CARRERA 26 J  -110- 06  APARTAMENTO 201  EDIFICIO MULTIFAMILIAR  MANUELA BELTRAN ,8
CARRERA 73  1-17 OESTE  BARRIO LOURDES CASA,8
LOTE Y CASA DE HABITACION  -3 D-12,8
CARRERA 8A  -58-36-38-40.,8
CARRERA 7E  81-70  BARRIO ALFONSO LOPEZ,8
CARRERA 7E  81-70  BARRIO ALFONSO LOPEZ,8
AVENIDA 4 NORTE 26-N-80  ENTRE CALLES 26 Y 27 DE LA MZ S B/ VERSALLES,8
OFICINA 513 EDIFICIO EDMOND ZACCOUR HOY PROPIEDAD HORIZONTAL,8
CALLE 29  4-30,8
